year,count_date,hour,region_name,local_authority_id,local_authority_name,road_name,road_category,road_type,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,LGVs,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs,all_motor_vehicles
2019,6/14/2019,14,London,201,Havering,A12,PA,Major,15,1293,6,259,21,2,8,1,8,4,44,1617
2019,6/14/2019,11,London,201,Havering,A12,PA,Major,16,1013,10,247,23,5,2,1,7,7,45,1331
2019,6/14/2019,7,London,201,Havering,A12,PA,Major,13,1325,18,320,19,6,3,0,4,1,33,1709
2019,6/14/2019,15,London,201,Havering,A12,PA,Major,28,1263,10,308,20,2,6,0,3,1,32,1641
2019,6/3/2019,7,London,124,Redbridge,A12,PA,Major,160,1822,15,945,99,14,17,5,8,29,172,3114
2019,6/3/2019,17,London,124,Redbridge,A12,PA,Major,139,2163,13,681,62,8,7,4,5,10,96,3092
2019,6/3/2019,14,London,124,Redbridge,A12,PA,Major,18,1389,22,355,76,14,22,3,2,27,144,1928
2019,6/3/2019,15,London,124,Redbridge,A12,PA,Major,20,1340,13,290,65,6,12,7,2,13,105,1768
2019,6/3/2019,18,London,124,Redbridge,A12,PA,Major,135,2277,14,447,48,2,13,4,7,12,86,2959
2019,6/3/2019,12,London,124,Redbridge,A12,PA,Major,23,1274,17,369,77,10,12,8,7,30,144,1827
2019,6/3/2019,17,London,124,Redbridge,A12,PA,Major,35,1474,12,198,22,2,1,3,2,19,49,1768
2019,6/3/2019,11,London,124,Redbridge,A12,PA,Major,25,1495,13,423,96,15,16,5,9,33,174,2130
2019,6/3/2019,8,London,124,Redbridge,A12,PA,Major,100,1857,10,585,87,9,10,2,2,39,149,2701
2019,6/3/2019,7,London,124,Redbridge,A12,PA,Major,37,1347,17,360,65,14,16,4,17,14,130,1891
2019,6/3/2019,12,London,124,Redbridge,A12,PA,Major,20,1552,13,661,130,30,28,3,5,34,230,2476
2019,6/3/2019,16,London,124,Redbridge,A12,PA,Major,32,1502,12,268,34,3,7,1,5,17,67,1881
2019,6/3/2019,9,London,124,Redbridge,A12,PA,Major,18,1315,17,428,99,10,35,0,10,22,176,1954
2019,6/3/2019,15,London,124,Redbridge,A12,PA,Major,62,2163,20,1085,96,6,19,9,3,16,149,3479
2019,6/3/2019,8,London,124,Redbridge,A12,PA,Major,19,1423,14,330,82,8,21,7,3,18,139,1925
2019,6/3/2019,13,London,124,Redbridge,A12,PA,Major,29,1688,19,694,134,17,26,4,11,23,215,2645
2019,6/3/2019,10,London,124,Redbridge,A12,PA,Major,32,1432,21,438,116,20,25,5,3,34,203,2126
2019,6/3/2019,11,London,124,Redbridge,A12,PA,Major,22,1347,22,538,140,21,23,4,5,27,220,2149
2019,6/3/2019,13,London,124,Redbridge,A12,PA,Major,19,1369,12,333,100,10,24,2,4,29,169,1902
2019,6/3/2019,14,London,124,Redbridge,A12,PA,Major,40,1894,18,813,145,17,29,2,10,30,233,2998
2019,6/3/2019,9,London,124,Redbridge,A12,PA,Major,54,1564,18,562,106,16,28,3,12,30,195,2393
2019,6/3/2019,18,London,124,Redbridge,A12,PA,Major,42,1343,13,159,29,4,3,9,7,14,66,1623
2019,6/3/2019,10,London,124,Redbridge,A12,PA,Major,23,1274,15,490,119,11,33,6,7,23,199,2001
2019,6/3/2019,16,London,124,Redbridge,A12,PA,Major,85,2076,13,959,70,3,8,5,2,15,103,3236
2019,9/11/2019,9,London,109,Westminster,A501,PA,Major,225,1020,57,303,87,10,7,0,0,11,115,1720
2019,9/11/2019,14,London,109,Westminster,A501,PA,Major,78,1100,48,322,66,1,6,0,0,4,77,1625
2019,9/11/2019,15,London,109,Westminster,A501,PA,Major,101,1224,43,290,45,11,5,1,2,2,66,1724
2019,9/11/2019,16,London,109,Westminster,A501,PA,Major,99,1217,47,252,48,4,2,0,2,3,59,1674
2019,9/11/2019,12,London,109,Westminster,A501,PA,Major,95,1269,50,426,107,15,14,3,0,3,142,1982
2019,9/11/2019,16,London,109,Westminster,A501,PA,Major,176,1421,53,402,67,1,5,1,1,0,75,2127
2019,9/11/2019,8,London,109,Westminster,A501,PA,Major,297,898,49,352,112,15,12,2,1,4,146,1742
2019,9/11/2019,11,London,109,Westminster,A501,PA,Major,89,1060,46,291,73,10,6,2,0,6,97,1583
2019,9/11/2019,7,London,109,Westminster,A501,PA,Major,219,809,46,412,133,13,16,4,1,6,173,1659
2019,9/11/2019,11,London,109,Westminster,A501,PA,Major,78,1275,46,395,126,9,18,3,3,5,164,1958
2019,9/11/2019,17,London,109,Westminster,A501,PA,Major,254,1501,58,321,53,1,7,0,2,0,63,2197
2019,9/11/2019,8,London,109,Westminster,A501,PA,Major,94,1265,60,393,115,9,15,4,0,5,148,1960
2019,9/11/2019,12,London,109,Westminster,A501,PA,Major,97,1054,42,273,77,7,11,0,0,7,102,1568
2019,9/11/2019,18,London,109,Westminster,A501,PA,Major,133,1363,53,142,34,1,2,2,1,1,41,1732
2019,9/11/2019,10,London,109,Westminster,A501,PA,Major,74,1173,48,383,141,12,8,5,3,9,178,1856
2019,9/11/2019,15,London,109,Westminster,A501,PA,Major,117,1378,46,438,91,10,6,1,0,1,109,2088
2019,9/11/2019,17,London,109,Westminster,A501,PA,Major,151,1235,49,236,27,0,1,1,0,0,29,1700
2019,9/11/2019,10,London,109,Westminster,A501,PA,Major,101,946,51,279,98,12,12,4,2,7,135,1512
2019,9/11/2019,7,London,109,Westminster,A501,PA,Major,98,1151,42,442,92,7,15,4,4,3,125,1858
2019,9/11/2019,14,London,109,Westminster,A501,PA,Major,113,1319,53,408,98,6,11,0,6,3,124,2017
2019,9/11/2019,9,London,109,Westminster,A501,PA,Major,88,1164,51,429,117,13,13,1,0,8,152,1884
2019,9/11/2019,18,London,109,Westminster,A501,PA,Major,299,1684,56,217,37,2,2,0,0,0,41,2297
2019,9/11/2019,13,London,109,Westminster,A501,PA,Major,89,1261,43,419,125,7,13,1,4,5,155,1967
2019,9/11/2019,13,London,109,Westminster,A501,PA,Major,81,1041,51,281,79,3,18,4,0,4,108,1562
2019,3/26/2019,15,London,147,Ealing,A40,PA,Major,94,3157,24,1009,229,15,68,3,8,64,387,4671
2019,3/26/2019,10,London,147,Ealing,A40,PA,Major,46,2799,29,844,196,30,77,3,21,59,386,4104
2019,3/26/2019,12,London,147,Ealing,A40,PA,Major,67,2559,22,690,193,25,77,5,6,59,365,3703
2019,3/26/2019,7,London,147,Ealing,A40,PA,Major,58,2953,24,635,146,23,47,6,14,39,275,3945
2019,3/26/2019,11,London,147,Ealing,A40,PA,Major,58,2600,23,772,208,26,61,4,15,66,380,3833
2019,3/26/2019,14,London,147,Ealing,A40,PA,Major,59,2209,21,522,180,20,55,8,4,40,307,3118
2019,3/26/2019,16,London,147,Ealing,A40,PA,Major,63,3209,22,609,101,7,24,2,4,36,174,4077
2019,3/26/2019,17,London,147,Ealing,A40,PA,Major,87,3476,24,515,100,3,6,0,8,35,152,4254
2019,3/26/2019,15,London,147,Ealing,A40,PA,Major,34,2738,25,590,141,23,45,6,9,49,273,3660
2019,3/26/2019,14,London,147,Ealing,A40,PA,Major,70,3043,20,965,246,20,81,2,9,55,413,4511
2019,3/26/2019,10,London,147,Ealing,A40,PA,Major,32,2073,31,698,223,47,87,10,38,44,449,3283
2019,3/26/2019,12,London,147,Ealing,A40,PA,Major,36,2453,20,847,281,30,71,5,16,54,457,3813
2019,3/26/2019,9,London,147,Ealing,A40,PA,Major,92,3261,29,824,237,31,72,8,19,68,435,4641
2019,3/26/2019,9,London,147,Ealing,A40,PA,Major,30,2149,28,588,197,28,80,7,14,31,357,3152
2019,3/26/2019,8,London,147,Ealing,A40,PA,Major,159,2873,20,746,185,19,58,8,11,29,310,4108
2019,3/26/2019,11,London,147,Ealing,A40,PA,Major,30,2212,21,752,277,26,69,5,24,57,458,3473
2019,3/26/2019,16,London,147,Ealing,A40,PA,Major,126,3704,26,1025,192,16,35,12,14,31,300,5181
2019,3/26/2019,8,London,147,Ealing,A40,PA,Major,40,2783,22,564,143,22,57,7,10,32,271,3680
2019,3/26/2019,13,London,147,Ealing,A40,PA,Major,58,2455,22,604,176,29,84,10,12,63,374,3513
2019,3/26/2019,18,London,147,Ealing,A40,PA,Major,67,3615,28,438,95,5,2,7,8,20,137,4285
2019,3/26/2019,18,London,147,Ealing,A40,PA,Major,164,3927,30,586,85,10,12,6,7,33,153,4860
2019,3/26/2019,7,London,147,Ealing,A40,PA,Major,182,2664,24,1050,186,24,46,9,7,34,306,4226
2019,3/26/2019,13,London,147,Ealing,A40,PA,Major,44,2770,21,898,228,37,79,3,17,60,424,4157
2019,3/26/2019,17,London,147,Ealing,A40,PA,Major,165,3667,22,793,111,8,10,10,7,37,183,4830
2019,6/20/2019,9,London,57,Barnet,A41,PA,Major,16,1122,43,221,35,10,26,2,9,3,85,1487
2019,6/20/2019,13,London,57,Barnet,A41,PA,Major,28,1273,53,269,30,8,17,1,9,10,75,1698
2019,6/20/2019,8,London,57,Barnet,A41,PA,Major,16,1691,30,201,18,6,11,1,3,5,44,1982
2019,6/20/2019,14,London,57,Barnet,A41,PA,Major,33,1271,29,245,19,9,11,1,8,9,57,1635
2019,6/20/2019,16,London,57,Barnet,A41,PA,Major,48,1472,56,196,10,3,8,2,2,3,28,1800
2019,6/20/2019,15,London,57,Barnet,A41,PA,Major,32,1596,29,400,41,10,10,4,13,5,83,2140
2019,6/20/2019,15,London,57,Barnet,A41,PA,Major,15,1223,31,226,22,7,6,3,10,9,57,1552
2019,6/20/2019,14,London,57,Barnet,A41,PA,Major,25,1873,31,427,24,10,16,5,6,6,67,2423
2019,6/20/2019,16,London,57,Barnet,A41,PA,Major,53,1509,42,451,14,7,9,1,9,6,46,2101
2019,6/20/2019,10,London,57,Barnet,A41,PA,Major,32,1400,33,337,25,13,20,3,15,10,86,1888
2019,6/20/2019,11,London,57,Barnet,A41,PA,Major,22,1226,30,339,34,13,15,3,19,6,90,1707
2019,6/20/2019,7,London,57,Barnet,A41,PA,Major,24,1110,29,219,27,6,12,2,3,9,59,1441
2019,6/20/2019,12,London,57,Barnet,A41,PA,Major,20,1448,27,315,53,7,8,1,18,10,97,1907
2019,6/20/2019,17,London,57,Barnet,A41,PA,Major,43,1735,24,195,11,1,2,3,3,0,20,2017
2019,6/20/2019,13,London,57,Barnet,A41,PA,Major,28,1548,61,362,93,11,30,0,12,15,161,2160
2019,6/20/2019,7,London,57,Barnet,A41,PA,Major,75,1221,28,602,32,10,12,3,4,7,68,1994
2019,6/20/2019,11,London,57,Barnet,A41,PA,Major,29,1146,23,342,26,16,21,1,3,6,73,1613
2019,6/20/2019,12,London,57,Barnet,A41,PA,Major,34,1370,32,269,28,15,19,5,11,8,86,1791
2019,6/20/2019,18,London,57,Barnet,A41,PA,Major,25,1438,28,292,14,0,4,2,1,3,24,1807
2019,6/20/2019,9,London,57,Barnet,A41,PA,Major,50,1217,37,244,30,12,11,2,7,6,68,1616
2019,6/20/2019,8,London,57,Barnet,A41,PA,Major,68,1338,28,442,15,7,7,3,4,4,40,1916
2019,6/20/2019,17,London,57,Barnet,A41,PA,Major,46,1623,29,389,40,4,27,0,8,17,96,2183
2019,6/20/2019,10,London,57,Barnet,A41,PA,Major,16,1058,31,255,24,15,18,1,7,6,71,1431
2019,6/20/2019,18,London,57,Barnet,A41,PA,Major,45,1816,42,176,10,5,4,4,3,7,33,2112
2023,9/11/2023,10,London,106,Bexley,A206,PA,Major,4,153,7,31,10,0,0,0,0,0,10,205
2023,9/11/2023,11,London,106,Bexley,A206,PA,Major,6,157,5,29,8,1,0,0,0,0,9,206
2023,9/11/2023,12,London,106,Bexley,A206,PA,Major,6,166,5,28,12,0,0,0,0,0,12,217
2023,9/11/2023,13,London,106,Bexley,A206,PA,Major,8,160,6,32,6,1,1,0,0,0,8,214
2023,9/11/2023,14,London,106,Bexley,A206,PA,Major,7,177,5,42,7,0,1,0,0,0,8,239
2023,9/11/2023,15,London,106,Bexley,A206,PA,Major,4,270,5,32,6,0,1,0,0,1,8,319
2023,9/11/2023,16,London,106,Bexley,A206,PA,Major,6,224,7,25,4,0,0,0,0,0,4,266
2023,9/11/2023,17,London,106,Bexley,A206,PA,Major,4,237,4,19,5,0,0,0,0,0,5,269
2023,9/11/2023,18,London,106,Bexley,A206,PA,Major,5,225,7,22,2,0,0,0,0,0,2,261
2023,9/11/2023,7,London,106,Bexley,A206,PA,Major,3,200,7,45,14,0,4,1,0,1,20,275
2023,9/11/2023,8,London,106,Bexley,A206,PA,Major,2,397,5,36,4,0,0,1,0,0,5,445
2023,9/11/2023,9,London,106,Bexley,A206,PA,Major,6,188,7,40,5,0,0,0,0,0,5,246
2023,9/11/2023,10,London,106,Bexley,A206,PA,Major,2,180,7,40,7,0,1,1,0,0,9,238
2023,9/11/2023,11,London,106,Bexley,A206,PA,Major,10,184,5,30,6,0,0,1,0,1,8,237
2023,9/11/2023,12,London,106,Bexley,A206,PA,Major,7,201,4,35,9,1,0,1,0,0,11,258
2023,9/11/2023,13,London,106,Bexley,A206,PA,Major,9,199,5,38,6,2,0,1,0,0,9,260
2023,9/11/2023,14,London,106,Bexley,A206,PA,Major,7,265,8,35,6,0,0,0,0,0,6,321
2023,9/11/2023,15,London,106,Bexley,A206,PA,Major,5,318,7,46,9,0,1,0,0,0,10,386
2023,9/11/2023,16,London,106,Bexley,A206,PA,Major,8,289,6,38,4,0,0,0,0,1,5,346
2023,9/11/2023,17,London,106,Bexley,A206,PA,Major,7,328,4,33,5,0,0,0,0,0,5,377
2023,9/11/2023,18,London,106,Bexley,A206,PA,Major,5,235,6,26,3,0,0,0,0,1,4,276
2023,9/11/2023,7,London,106,Bexley,A206,PA,Major,3,180,12,30,3,0,1,0,0,0,4,229
2023,9/11/2023,8,London,106,Bexley,A206,PA,Major,0,298,6,27,6,1,0,0,0,0,7,338
2023,9/11/2023,9,London,106,Bexley,A206,PA,Major,0,182,5,31,3,0,1,1,0,0,5,223
2019,9/12/2019,18,London,109,Westminster,A41,PA,Major,20,244,57,62,5,3,1,0,0,1,10,393
2019,9/12/2019,13,London,109,Westminster,A41,PA,Major,27,212,56,55,4,2,2,0,2,0,10,360
2019,9/12/2019,13,London,109,Westminster,A41,PA,Major,10,52,38,2,0,0,0,0,0,0,0,102
2019,9/12/2019,11,London,109,Westminster,A41,PA,Major,8,36,36,0,0,0,0,0,0,0,0,80
2019,9/12/2019,11,London,109,Westminster,A41,PA,Major,32,214,62,70,13,3,1,0,4,2,23,401
2019,9/12/2019,17,London,109,Westminster,A41,PA,Major,6,48,39,3,0,0,0,0,0,0,0,96
2019,9/12/2019,16,London,109,Westminster,A41,PA,Major,19,231,52,58,5,2,2,0,0,1,10,370
2019,9/12/2019,15,London,109,Westminster,A41,PA,Major,8,57,38,1,0,0,0,0,0,0,0,104
2019,9/12/2019,10,London,109,Westminster,A41,PA,Major,29,236,57,80,11,3,5,2,1,2,24,426
2019,9/12/2019,12,London,109,Westminster,A41,PA,Major,26,218,54,60,3,1,1,1,0,0,6,364
2019,9/12/2019,8,London,109,Westminster,A41,PA,Major,1,17,33,4,0,0,0,0,0,0,0,55
2019,9/12/2019,16,London,109,Westminster,A41,PA,Major,7,75,41,2,0,0,0,0,0,0,0,125
2019,9/12/2019,14,London,109,Westminster,A41,PA,Major,20,198,66,62,7,2,4,1,1,0,15,361
2019,9/12/2019,15,London,109,Westminster,A41,PA,Major,25,194,54,57,7,1,1,0,1,1,11,341
2019,9/12/2019,9,London,109,Westminster,A41,PA,Major,2,29,37,1,0,0,0,0,0,0,0,69
2019,9/12/2019,9,London,109,Westminster,A41,PA,Major,33,222,64,77,6,3,0,1,3,1,14,410
2019,9/12/2019,12,London,109,Westminster,A41,PA,Major,7,41,34,4,0,0,0,0,0,0,0,86
2019,9/12/2019,17,London,109,Westminster,A41,PA,Major,22,223,57,36,5,2,1,0,2,0,10,348
2019,9/12/2019,10,London,109,Westminster,A41,PA,Major,2,33,39,3,0,0,0,0,0,0,0,77
2019,9/12/2019,14,London,109,Westminster,A41,PA,Major,6,42,34,4,0,0,0,0,0,0,0,86
2019,9/12/2019,8,London,109,Westminster,A41,PA,Major,51,241,69,106,12,2,2,0,1,1,18,485
2019,9/12/2019,7,London,109,Westminster,A41,PA,Major,2,11,36,1,0,0,0,0,0,0,0,50
2019,9/12/2019,7,London,109,Westminster,A41,PA,Major,53,186,59,112,11,4,2,0,0,1,18,428
2019,9/12/2019,18,London,109,Westminster,A41,PA,Major,17,44,42,0,0,0,0,0,0,0,0,103
2019,4/3/2019,7,London,121,Enfield,A105,PA,Major,5,347,19,67,5,1,1,0,0,1,8,446
2019,4/3/2019,7,London,121,Enfield,A105,PA,Major,12,461,21,139,11,1,0,0,0,0,12,645
2019,4/3/2019,12,London,121,Enfield,A105,PA,Major,4,429,19,57,3,1,0,0,0,0,4,513
2019,4/3/2019,18,London,121,Enfield,A105,PA,Major,7,455,15,43,4,0,0,0,0,1,5,525
2019,4/3/2019,9,London,121,Enfield,A105,PA,Major,7,432,17,66,4,1,0,0,0,0,5,527
2019,4/3/2019,10,London,121,Enfield,A105,PA,Major,4,387,22,83,5,2,1,0,0,0,8,504
2019,4/3/2019,11,London,121,Enfield,A105,PA,Major,9,458,17,56,9,0,1,0,0,0,10,550
2019,4/3/2019,8,London,121,Enfield,A105,PA,Major,7,543,24,94,9,3,0,0,0,0,12,680
2019,4/3/2019,11,London,121,Enfield,A105,PA,Major,4,395,15,70,7,1,0,0,0,0,8,492
2019,4/3/2019,16,London,121,Enfield,A105,PA,Major,4,456,21,59,0,0,0,0,0,0,0,540
2019,4/3/2019,10,London,121,Enfield,A105,PA,Major,7,368,19,53,3,1,2,0,0,0,6,453
2019,4/3/2019,17,London,121,Enfield,A105,PA,Major,17,537,20,71,2,1,0,0,0,0,3,648
2019,4/3/2019,15,London,121,Enfield,A105,PA,Major,2,518,18,90,7,1,0,0,1,0,9,637
2019,4/3/2019,9,London,121,Enfield,A105,PA,Major,7,446,22,64,6,1,0,1,0,0,8,547
2019,4/3/2019,13,London,121,Enfield,A105,PA,Major,5,422,19,84,5,1,1,0,0,0,7,537
2019,4/3/2019,16,London,121,Enfield,A105,PA,Major,7,322,13,77,3,0,0,0,0,0,3,422
2019,4/3/2019,14,London,121,Enfield,A105,PA,Major,10,447,18,53,3,0,0,0,0,0,3,531
2019,4/3/2019,15,London,121,Enfield,A105,PA,Major,9,463,29,47,2,1,3,1,0,0,7,555
2019,4/3/2019,14,London,121,Enfield,A105,PA,Major,8,413,22,68,8,0,1,1,0,0,10,521
2019,4/3/2019,18,London,121,Enfield,A105,PA,Major,23,497,19,52,2,0,0,0,0,0,2,593
2019,4/3/2019,13,London,121,Enfield,A105,PA,Major,9,390,14,56,3,1,2,0,0,0,6,475
2019,4/3/2019,17,London,121,Enfield,A105,PA,Major,11,576,18,43,1,0,1,0,0,0,2,650
2019,4/3/2019,12,London,121,Enfield,A105,PA,Major,6,441,17,74,7,0,2,0,0,0,9,547
2019,4/3/2019,8,London,121,Enfield,A105,PA,Major,7,494,21,54,9,0,0,1,0,0,10,586
2019,3/21/2019,11,London,122,Hackney,A107,PA,Major,9,163,68,73,8,1,2,2,0,0,13,326
2019,3/21/2019,14,London,122,Hackney,A107,PA,Major,11,173,59,84,3,3,2,0,0,0,8,335
2019,3/21/2019,7,London,122,Hackney,A107,PA,Major,10,212,58,126,10,2,2,0,0,0,14,420
2019,3/21/2019,15,London,122,Hackney,A107,PA,Major,10,231,61,50,2,0,1,0,0,0,3,355
2019,3/21/2019,13,London,122,Hackney,A107,PA,Major,12,225,51,62,4,0,3,0,0,0,7,357
2019,3/21/2019,9,London,122,Hackney,A107,PA,Major,6,155,58,52,12,2,0,0,0,0,14,285
2019,3/21/2019,12,London,122,Hackney,A107,PA,Major,10,155,52,77,6,0,3,1,1,0,11,305
2019,3/21/2019,10,London,122,Hackney,A107,PA,Major,13,198,58,74,9,2,5,1,0,0,17,360
2019,3/21/2019,9,London,122,Hackney,A107,PA,Major,15,247,62,86,5,3,1,0,0,2,11,421
2019,3/21/2019,7,London,122,Hackney,A107,PA,Major,5,197,61,57,3,1,0,0,0,0,4,324
2019,3/21/2019,8,London,122,Hackney,A107,PA,Major,14,233,64,101,7,1,1,0,0,0,9,421
2019,3/21/2019,17,London,122,Hackney,A107,PA,Major,27,263,53,41,0,0,0,0,0,0,0,384
2019,3/21/2019,10,London,122,Hackney,A107,PA,Major,7,151,53,82,7,0,1,1,1,0,10,303
2019,3/21/2019,12,London,122,Hackney,A107,PA,Major,17,223,57,74,1,0,5,0,0,0,6,377
2019,3/21/2019,18,London,122,Hackney,A107,PA,Major,18,244,50,42,1,0,0,0,0,0,1,355
2019,3/21/2019,11,London,122,Hackney,A107,PA,Major,10,185,58,70,5,0,2,0,0,0,7,330
2019,3/21/2019,8,London,122,Hackney,A107,PA,Major,7,189,62,41,3,1,3,1,0,0,8,307
2019,3/21/2019,16,London,122,Hackney,A107,PA,Major,14,204,54,83,1,0,1,0,0,0,2,357
2019,3/21/2019,17,London,122,Hackney,A107,PA,Major,23,244,57,48,3,1,0,0,0,0,4,376
2019,3/21/2019,15,London,122,Hackney,A107,PA,Major,11,230,50,75,4,1,5,0,0,0,10,376
2019,3/21/2019,18,London,122,Hackney,A107,PA,Major,29,265,59,27,2,1,0,0,0,0,3,383
2019,3/21/2019,14,London,122,Hackney,A107,PA,Major,9,202,53,60,4,0,1,0,0,0,5,329
2019,3/21/2019,16,London,122,Hackney,A107,PA,Major,16,239,57,40,2,1,0,0,0,0,3,355
2019,3/21/2019,13,London,122,Hackney,A107,PA,Major,9,176,59,74,5,2,1,0,1,0,9,327
2022,3/25/2022,7,London,106,Bexley,A207,PA,Major,4,302,12,126,26,1,2,0,1,1,31,475
2022,3/25/2022,8,London,106,Bexley,A207,PA,Major,8,435,15,125,34,3,0,3,0,1,41,624
2022,3/25/2022,9,London,106,Bexley,A207,PA,Major,10,373,10,113,23,1,2,1,5,3,35,541
2022,3/25/2022,10,London,106,Bexley,A207,PA,Major,18,438,16,100,20,0,0,1,2,1,24,596
2022,3/25/2022,11,London,106,Bexley,A207,PA,Major,15,517,12,117,26,1,1,0,1,1,30,691
2022,3/25/2022,12,London,106,Bexley,A207,PA,Major,29,498,12,107,23,3,2,2,0,1,31,677
2022,3/25/2022,13,London,106,Bexley,A207,PA,Major,16,598,18,137,24,0,2,0,2,0,28,797
2022,3/25/2022,14,London,106,Bexley,A207,PA,Major,18,598,16,141,17,5,6,0,3,0,31,804
2022,3/25/2022,15,London,106,Bexley,A207,PA,Major,12,531,14,126,22,0,1,0,0,1,24,707
2022,3/25/2022,16,London,106,Bexley,A207,PA,Major,21,650,13,98,16,0,1,0,0,2,19,801
2022,3/25/2022,17,London,106,Bexley,A207,PA,Major,26,648,13,69,6,0,0,0,1,1,8,764
2022,3/25/2022,18,London,106,Bexley,A207,PA,Major,32,614,12,46,5,0,0,0,1,0,6,710
2022,3/25/2022,7,London,106,Bexley,A207,PA,Major,12,492,13,140,13,5,1,0,0,1,20,677
2022,3/25/2022,8,London,106,Bexley,A207,PA,Major,7,635,18,82,19,4,3,1,1,2,30,772
2022,3/25/2022,9,London,106,Bexley,A207,PA,Major,4,524,18,88,22,1,3,1,0,1,28,662
2022,3/25/2022,10,London,106,Bexley,A207,PA,Major,14,472,15,64,21,0,1,2,0,1,25,590
2022,3/25/2022,11,London,106,Bexley,A207,PA,Major,17,447,13,92,15,7,1,0,0,1,24,593
2022,3/25/2022,12,London,106,Bexley,A207,PA,Major,22,489,13,80,24,3,2,0,1,1,31,635
2022,3/25/2022,13,London,106,Bexley,A207,PA,Major,13,445,11,74,21,5,4,0,0,1,31,574
2022,3/25/2022,14,London,106,Bexley,A207,PA,Major,10,478,13,73,17,3,4,0,0,1,25,599
2022,3/25/2022,15,London,106,Bexley,A207,PA,Major,12,477,11,64,20,1,1,0,2,2,26,590
2022,3/25/2022,16,London,106,Bexley,A207,PA,Major,23,404,14,48,18,1,0,0,0,3,22,511
2022,3/25/2022,17,London,106,Bexley,A207,PA,Major,22,476,13,53,6,0,1,0,1,1,9,573
2022,3/25/2022,18,London,106,Bexley,A207,PA,Major,16,472,11,28,6,2,0,1,2,1,12,539
2019,9/18/2019,16,London,167,Newham,A112,PA,Major,19,370,10,67,0,1,0,0,0,0,1,467
2019,9/18/2019,7,London,167,Newham,A112,PA,Major,6,201,13,39,5,2,0,0,0,2,9,268
2019,9/18/2019,14,London,167,Newham,A112,PA,Major,24,230,12,60,2,1,0,0,0,0,3,329
2019,9/18/2019,10,London,167,Newham,A112,PA,Major,6,263,13,24,6,0,0,0,0,0,6,312
2019,9/18/2019,9,London,167,Newham,A112,PA,Major,3,134,11,26,6,0,0,0,1,0,7,181
2019,9/18/2019,13,London,167,Newham,A112,PA,Major,18,206,10,37,3,0,0,0,2,0,5,276
2019,9/18/2019,12,London,167,Newham,A112,PA,Major,15,200,16,34,8,0,0,0,1,0,9,274
2019,9/18/2019,8,London,167,Newham,A112,PA,Major,2,166,14,35,4,0,1,0,0,0,5,222
2019,9/18/2019,15,London,167,Newham,A112,PA,Major,15,263,11,51,1,0,0,0,0,0,1,341
2019,9/18/2019,9,London,167,Newham,A112,PA,Major,17,316,15,71,5,0,0,0,1,0,6,425
2019,9/18/2019,11,London,167,Newham,A112,PA,Major,10,183,12,39,4,0,0,1,0,0,5,249
2019,9/18/2019,12,London,167,Newham,A112,PA,Major,7,142,11,42,4,2,0,0,0,0,6,208
2019,9/18/2019,17,London,167,Newham,A112,PA,Major,26,268,14,23,0,0,0,0,0,0,0,331
2019,9/18/2019,8,London,167,Newham,A112,PA,Major,7,217,14,43,8,3,0,0,1,2,14,295
2019,9/18/2019,16,London,167,Newham,A112,PA,Major,16,224,12,37,1,0,0,0,0,0,1,290
2019,9/18/2019,10,London,167,Newham,A112,PA,Major,5,124,12,34,4,1,0,0,0,0,5,180
2019,9/18/2019,18,London,167,Newham,A112,PA,Major,16,210,10,29,0,0,0,0,0,0,0,265
2019,9/18/2019,7,London,167,Newham,A112,PA,Major,3,109,11,21,2,0,0,0,0,0,2,146
2019,9/18/2019,14,London,167,Newham,A112,PA,Major,11,187,11,35,4,0,0,0,0,2,6,250
2019,9/18/2019,15,London,167,Newham,A112,PA,Major,20,312,15,65,1,0,2,0,0,0,3,415
2019,9/18/2019,11,London,167,Newham,A112,PA,Major,9,160,19,38,9,1,0,1,0,0,11,237
2019,9/18/2019,17,London,167,Newham,A112,PA,Major,18,495,11,77,0,1,1,0,0,0,2,603
2019,9/18/2019,13,London,167,Newham,A112,PA,Major,13,182,13,31,7,2,1,0,1,1,12,251
2019,9/18/2019,18,London,167,Newham,A112,PA,Major,32,475,10,52,1,1,0,1,0,0,3,572
2019,6/3/2019,7,London,167,Newham,A112,PA,Major,4,230,18,49,1,0,5,0,0,1,7,308
2019,6/3/2019,13,London,167,Newham,A112,PA,Major,4,179,15,45,4,0,6,0,0,0,10,253
2019,6/3/2019,17,London,167,Newham,A112,PA,Major,7,337,20,40,1,0,0,0,2,0,3,407
2019,6/3/2019,8,London,167,Newham,A112,PA,Major,4,335,17,49,3,0,7,0,0,0,10,415
2019,6/3/2019,9,London,167,Newham,A112,PA,Major,3,240,20,55,3,1,11,0,0,2,17,335
2019,6/3/2019,12,London,167,Newham,A112,PA,Major,6,223,18,50,9,1,10,0,2,0,22,319
2019,6/3/2019,10,London,167,Newham,A112,PA,Major,2,178,17,32,5,1,1,1,0,0,8,237
2019,6/3/2019,8,London,167,Newham,A112,PA,Major,5,216,20,31,5,1,5,0,0,1,12,284
